market,asin,title,keyword,卖家,store,remark,link,image_url,Discount Price,Commission,status
US,B0DYXZTVS5,美国诊所标牌,dental code sign,清风1,Lingy Store,Need Text Review,https://amzn.to/4pJnOa7,https://m.media-amazon.com/images/I/51G5siBh7aL._AC_SX466_.jpg,0.00,0.00,active
US,B0GD73X56W,美国清洗机,retainer cleaner machine,之星涓涓团队, DigitalDynamo Depot,Need Text Review,https://amzn.to/4slVDzN,https://m.media-amazon.com/images/I/71d5yiB7DgL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FLVXVVLX,美国女士香水,Pheromones Perfumes for Women,清风1,VivaFemme Store,Need Text Review,https://amzn.to/3OKzr3W,https://m.media-amazon.com/images/I/710SZWoZu1L._SL1500_.jpg,0.00,0.00,active
US,B0D5CV3K4K,美国 iPhone 14 /13保护壳, Magnetic for iPhone 13 Case with screen protector,庄家1手机壳佣金单, ORETech_Direct_USA,Need Text Review,https://amzn.to/3N1R7Ya,https://m.media-amazon.com/images/I/91mTkNnAh1L._AC_SY300_SX300_QL70_FMwebp_.jpg,0.00,5.00,active
US,B0GLFS27LV,美国麻将卡,mahjong cards 2026 ,美国工装裤送测, HoliDeals,Need Text Review,https://amzn.to/4brqcxb,https://m.media-amazon.com/images/I/71mgLpLy90L._AC_SL1500_.jpg,0.00,0.00,active
US,B0GFYC2R6T,美国门牌,solar address sign,清风1,GoldSilver,Need Text Review,https://amzn.to/46xyTV8,https://m.media-amazon.com/images/I/61ckBk7ad7L._AC_SL1500_.jpg,0.00,0.00,active
US,1719402050,美国沃尔玛投影,Morfone Christmas Projector Lights Outdoor,美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/Halloween-Christmas-Projector-Lights-Outdoor-2-in-1-Moving-Patterns-Landscape-Lights-30-HD-Effects-3D-Ocean-Wave-Projection-Light/17194020506?classType=VARIANT&from=/search,http://154.48.226.95:5001/image/20260226/54d0536a1f4d45fba60f1ae3c997bb1d.png,0.00,0.00,active
US,B0G4MZZCF4,美国查找器,MagSafe Wallet,叔叔团队,WUJIU,Need Text Review,https://amzn.to/4qZKJyF,https://m.media-amazon.com/images/I/71KLo8FwjiL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FZ5KCCMH,美国儿童GPS追踪器,GPS Tracker for Kids,叔叔团队,WUJIU,Need Text Review,https://amzn.to/4aKsOHz,https://m.media-amazon.com/images/I/71y2NRgQP3L._AC_SL1500_.jpg,0.00,0.00,active
US,B0D8VZ73DT,美国猫玩具,interactive cat toy,清风1, Katpal Shop,Need Text Review,https://amzn.to/4snx3ii,https://m.media-amazon.com/images/I/61N+oAIfM2L._AC_SL1500_.jpg,0.00,0.00,active
US,1737632278,美国沃尔玛投影,Morfone Christmas Projector Lights Outdoor,美国沃尔玛泳池,Morfone Official,Need Text Review,https://www.walmart.com/ip/Laser-Christmas-Projector-Lights-Outdoor-2-Colors-Red-Green-Holiday-Projector-Landscape-Spotlight-Decorations-for-House-Garden-Party/17376322784?classType=VARIANT&athbdg=L1400&from=/search,http://154.48.226.95:5001/image/20260226/287626f61c33492980ee8eea5291b401.png,0.00,0.00,active
US,B0GFV9TLXQ,美国礼品袋包税,Large Happy Birthday Gift Bag with Tissue Papers and Greeting Card,啊波团队,JMANNI-US,Need Text Review,https://amzn.to/4bhWbB2,https://m.media-amazon.com/images/I/71pm0I-STiL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FJFKSK3N,美国野营挡风板,Camping Stove Windscreen ,美国中介, BEST.CHOICES,Size: 10 Plates,https://amzn.to/4aZOrCE,https://m.media-amazon.com/images/I/61A3LQ+fEzL._AC_SX569_.jpg,0.00,0.00,active
US,B0D7QMMF9Y,美国训狗器,Dog Training Collar Shock Collars,啊波团队,E-Hottest,,https://amzn.to/3OHaVRq,https://m.media-amazon.com/images/I/71GlkEay7NL._AC_SX679_.jpg,0.00,0.00,active
US,B0FFMTLWHF,美国LED发光电卷,cigarette rolling machine,美国钞票预卷筒纸, Cyt1tone,Need Text Review,https://amzn.to/492gXCC,https://m.media-amazon.com/images/I/71XvK+754kL._AC_SY450_.jpg,0.00,0.00,active
US,B0FLK162VD,美国办公桌铭牌,Name Plate for Desk,德国毛毯, Customized acrylic,Need Text Review,https://amzn.to/4rN7s2e,https://m.media-amazon.com/images/I/7109wzLiK1L._AC_SX679_.jpg,0.00,0.00,active
US,B0GJD19X99,美国烫金礼品袋包税,Gold Foil Trim gift bag,啊波团队,YoungTree-US,Need Text Review,https://www.amazon.com/YoungTree-Greeting-Portable-Anniversary-Pink-Gold/dp/B0GJD19X99,https://m.media-amazon.com/images/I/61ldLqFstDL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FR9DMPQ7,美国门牌,custom backlit led house numbers,清风1,LINGY STORE,Need Text Review,https://amzn.to/3OHaJla,https://m.media-amazon.com/images/I/71j3esyGXxL._AC_SL1500_.jpg,0.00,0.00,active
US,B0FX9DQJ7T,美国年龄款礼品袋,Happy Birthday Gift Bag,啊波团队,YoungTree-US,"Need Text Review
100% refund with all taxes included",https://amzn.to/4aKl1JO,https://m.media-amazon.com/images/I/71w8w7jsx1L._AC_SL1500_.jpg,0.00,0.00,active
